date,A2C,DDPG,PPO,TD3,SAC,Ensemble,VNINDEX
2021-12-27,17847609079.564674,20029825048.320465,12061594011.772482,21312816508.855076,17757882767.83447,11197044402.361372,16696159237.454445
2021-12-28,18020777237.708065,20063879054.315468,12086207021.477673,21541612527.599476,17825782118.62302,11206461671.151833,16757947855.340622
2021-12-29,17847565774.95215,19924256247.801666,12089345140.286469,21322037513.416275,17690317303.63837,11188994871.813593,16661844687.41239
2021-12-30,17881422871.81794,19979582305.879463,12171057223.848019,21374353875.896877,17813669512.120422,11199229709.039116,16663526773.198767
2021-12-31,17993925644.89454,19888624839.010063,12152608165.880981,21304192367.014675,17933567382.42557,11180219753.596748,16801569946.73395
2022-01-04,18365823384.29412,20167239463.016266,12216538194.175613,21792311784.215874,18393491775.69382,11256883681.050716,17107709559.854218
2022-01-05,18584363240.66506,19910097964.639267,12196404578.47152,21771704854.712875,18495335828.952972,11212314707.409618,17073170731.707317
2022-01-06,18536580870.185238,19885588148.574467,12168775514.513287,21764778892.908672,18756627457.16207,11208496186.65859,17141239136.529297
2022-01-07,18763681326.927402,19768193983.958664,12181603790.449589,21863123704.606277,18634079010.55082,11201859363.217152,17140229885.057472
2022-01-10,18425794975.788815,19639987906.517067,12068216876.926945,21505393278.037872,18368990118.757122,11128739912.627802,16862461452.20073
2022-01-11,18409514394.563217,19179809580.859264,11965275116.077904,21285141187.406277,18224713358.04577,11036150204.129309,16734622932.43622
2022-01-12,18393950439.792534,19165056852.731064,12037723605.76561,21221138327.540276,18287128707.78312,11054064423.13462,16938716007.849735
2022-01-13,17955944649.459507,18993490478.036064,11918102842.638863,20934960103.729275,18095434007.340073,11009473378.692928,16776562938.043173
2022-01-14,17903802621.397152,19105892323.276466,11939320328.13159,20892745703.577477,18227926346.47497,11018265107.437948,16776226520.885897
2022-01-17,17222695307.58762,18604037793.383266,11714529303.221699,20238269132.542274,17596265756.27697,10891998307.11164,16292010092.514717
2022-01-18,16812278523.844847,18451003818.643265,11594814971.82024,20097406774.803474,17504277723.60517,10855004158.34633,16136136809.643959
2022-01-19,16711166314.275879,18766549947.174065,11729084347.014954,20150570714.452873,17566376042.69707,10918386359.399818,16179310344.827587
2022-01-20,17017431780.85786,18890562387.391266,11805061817.5402,20383260132.362278,17664856557.60807,10965202271.698868,16431735351.836277
2022-01-21,17191774913.961,18981541217.242065,11783652448.658546,20630619388.02727,17684524769.167572,10997566067.930292,16516848892.626858
2022-01-24,16516154273.81779,18414555417.540268,11539897396.801903,19977841107.297276,17055267382.36462,10822438317.80081,16144771516.680685
2022-01-25,16763884337.387136,19034462248.343666,11664291790.400644,20544902516.044075,17418250778.145267,10959651341.609812,16591869918.699186
2022-01-26,16862320599.865229,18717762911.734467,11652293288.17324,20413361453.247475,17301644093.43977,10920601273.586824,16614297729.184189
2022-01-27,16737208230.915108,18578953073.994465,11699283593.512672,20188500600.839474,17483585968.92127,10905033793.685162,16492963274.460331
2022-01-28,16575591869.978783,18819073849.278267,11734054615.726444,20202970204.582077,17617644861.83122,10929710121.297104,16584917297.448837
2022-02-07,16655467183.450806,18934177466.956062,11821088660.022133,20234087052.050472,17612156577.91117,10967393896.850813,16794617325.4836
2022-02-08,16552493468.4161,18720637853.110466,11827788799.68845,19980208430.026875,17473071510.24297,10934815127.599962,16831959629.941126
2022-02-09,16723939617.469196,18713000424.895866,11842165296.54242,20079801331.374874,17588718821.07412,10950898041.560429,16881188673.955708
2022-02-10,16876901837.232697,18679002587.878864,11830888434.215973,20200845608.231876,17461081833.01697,10969927312.398552,16897000280.347631
2022-02-11,16743554863.156246,18617771875.615665,11843716020.813034,20076495016.644276,17432679655.05007,10959168048.038954,16840033641.715729
2022-02-14,16513853756.91948,18414445636.186268,11772745843.924093,19982416817.094677,17183711644.48632,10940939241.118694,16506419960.751333
2022-02-15,16765906251.73315,18834534342.160667,11868037402.695435,20419951490.131676,17309545766.981922,11063941059.457865,16739557050.742922
2022-02-16,17051396544.56541,18862444301.79767,11909852464.676792,20565969601.158875,17323780396.007072,11089889678.818048,16732268012.335295
2022-02-17,17136113201.180965,19069074631.453262,11943211192.603165,20804859908.738873,17446114088.20327,11154807410.130035,16910456966.638632
2022-02-18,17326272838.04343,19062619700.721268,11967537218.688572,20847702302.103275,17375881891.04357,11166662590.821278,16875133165.124754
2022-02-21,17507000574.892174,19077480712.034466,11996110410.802639,20998624285.333073,17561450981.73757,11182594160.10278,16942416596.57976
2022-02-22,17162253089.528116,18781772098.840065,11937484934.786839,20711450676.904877,17472512573.731472,11132374840.597548,16859770114.94253
2022-02-23,17440892112.6678,18850773218.837265,12021111929.258026,21029079157.388874,17726650598.442272,11220116256.99395,16958788898.23381
2022-02-24,17127419340.539415,18670603029.364265,12031694745.124317,20819207183.908676,17553698366.60132,11231392053.638916,16763106251.75217
2022-02-25,17173610059.532005,18653364337.043266,12061401875.99916,20814177712.565678,17578260066.87497,11225614580.49321,16808410428.931877
2022-02-28,17085671533.510567,18450292711.657066,12053271899.370857,20674420527.445473,17497805497.45792,11207553081.546194,16710176619.00757
2022-03-01,17413375841.757877,18560989121.980865,12079573998.40496,20858135492.051277,17498292560.033268,11232166601.662804,16807176899.3552
2022-03-02,17266020920.26778,18546755275.393265,12052560485.92384,20889980032.734676,17550424960.11277,11238726428.063452,16658480515.83964
2022-03-03,17438425368.56438,18728553939.893867,12128376199.931744,21148046365.30668,17801933759.92182,11308665667.96625,16876927389.963554
2022-03-04,17573178934.538403,18903042876.629463,12147710222.605,21298621348.195076,17871087001.67212,11336174964.73135,16880627978.693579
2022-03-07,17493888357.205757,18804416318.239662,12128952544.631123,21358698332.340076,17936563737.44047,11314084209.988894,16810204653.770676
2022-03-08,16978063047.29216,18539379542.661263,12057924359.223248,21020173828.904274,17718802259.72847,11241983333.613811,16526044294.925709
2022-03-09,16954411954.900501,18491037103.956066,12014872565.322132,21071688990.773476,17728000685.37847,11216053469.855171,16526380712.082981
2022-03-10,17176563859.578928,18413794267.206863,12023945313.34444,21017758559.040874,17827880023.40447,11181222865.283474,16586262966.077936
2022-03-11,16978630430.177362,18195132437.150864,11945350256.69463,20722086937.263477,17783209671.06627,11081061681.512714,16445640594.336977
2022-03-14,16728244149.664558,17900121146.528465,11833387020.345001,20538277712.961674,17673304482.933372,10983417519.26096,16218110456.966639
2022-03-15,16832795046.210337,17947359216.677265,11873294293.11589,20695138273.79088,17824296424.36497,11044461836.509356,16290888701.990469
2022-03-16,16862962926.742683,17960844437.102867,11897945811.912935,20752253373.661476,17924430785.75327,11069688173.50188,16364788337.538548
2022-03-17,16930774356.613047,17963471415.193665,11877921870.604664,20666709713.563274,17772521558.32217,11035401025.979366,16387328287.075974
2022-03-18,17088891668.022797,17916028121.653664,11892107255.926327,20911054172.285675,18007306962.35707,11102054267.87906,16474348191.75778
2022-03-21,17582313896.18766,18477725661.81727,12012401208.055042,21662687058.543076,18526984888.01137,11288587270.938929,16764227642.276424
2022-03-22,17693353646.205524,18720377459.68007,12065130561.107204,21870329765.154476,18645651543.722767,11377690383.53347,16863246425.567703
2022-03-23,17805263686.4071,18671172769.782265,12053391638.434605,21754111316.920876,18475136140.75772,11366638610.788986,16847098402.018501
2022-03-24,17696723493.698174,18795020657.240864,12075107858.01791,21717925740.945675,18305347868.015472,11368446720.44423,16801345668.629099
2022-03-25,17528344291.92147,18744653873.063263,12065967965.997501,21692709518.029274,18388887071.62527,11353476595.728577,16804037005.8873
2022-03-28,17062025208.416063,18565183825.374466,11995995049.932919,21442387610.802074,18111336919.52467,11316950440.973791,16632239977.57219
2022-03-29,17614098651.04392,18602844846.88527,12074108819.853199,21804808087.812878,18327881758.51787,11437586454.91273,16795738716.007849
2022-03-30,17340233474.043377,18566826037.416466,12026784564.953587,21461603724.330875,18039868566.78157,11364066940.667145,16714437902.99972
2022-03-31,17354989970.8038,18443318215.706867,12038740164.145342,21175580710.929874,17990634081.415173,11320253903.642784,16732828707.597422
2022-04-01,17702635862.727764,18828542576.815063,12111798853.159054,21637056358.916077,18263114101.738617,11465919045.826698,17005214465.937763
2022-04-04,17751436090.21353,18996172092.171265,12147753601.8756,21712621250.339672,18472188539.78507,11468163505.832045,17097841323.240818
2022-04-05,17553944063.6464,18966719918.177265,12109495962.500849,21579684407.192673,18248219157.24757,11446961893.047647,17045472385.75834
2022-04-06,17377039716.745358,19042731693.485867,12115843411.234947,21490734994.288273,18011310957.59952,11479821451.778044,17077656293.804317
2022-04-07,17023759840.298285,18717326915.419266,11995949971.017513,21165436134.230675,17892329943.77077,11359033091.68888,16847210541.070927
2022-04-08,16683903800.684105,18569791060.753662,11873545990.08786,20928719046.994274,17775197553.462368,11240249088.19872,16619007569.38604
2022-04-12,16094286581.70107,18309826644.790066,11750665611.553356,20503749969.332874,17411827955.22187,11088681529.122627,16319035604.149145
2022-04-13,16484480467.212109,18591757433.126064,11861242325.41779,20863264307.230873,17581170009.220673,11254084478.87606,16565180824.222036
2022-04-14,16138663552.788546,18379073444.827267,11839739430.722523,20639993815.397675,17334340873.241673,11185840566.78752,16508214185.590132
2022-04-15,16068625891.03978,18264154945.977264,11782249564.406261,20370630179.399673,17121448125.98907,11123697468.342422,16356153630.501822
2022-04-18,15857281071.695559,17934046325.856064,11669725382.782558,20121376385.426277,16740239556.051373,11041686286.32636,16065040650.406504
2022-04-19,15474841681.789976,17436355516.132065,11472397471.559347,19663688447.513275,16428004766.05217,10821371369.815224,15771797028.315111
2022-04-20,15170654521.317581,17447790182.171265,11374690418.963331,19451367951.762672,16343650038.204071,10742573456.533466,15528118867.39557
2022-04-21,14977623004.506891,17386708416.599663,11337002185.296953,19190841541.271076,16177753625.90607,10674432340.63674,15365405102.326885
2022-04-22,14771519391.106245,17461234039.198067,11346128519.5347,19132523714.161873,16255025858.038372,10647069016.85109,15466554527.614243
2022-04-25,13943187082.932348,16674061866.653666,11077733509.79991,18118932038.237274,15468945707.69347,10248436036.669518,14700532660.49902
2022-04-26,14509197082.116407,16931973102.508467,11203431640.11987,18509725246.029076,15883540726.40327,10381506719.08682,15041659657.97589
2022-04-27,14736263498.709642,17095070006.358267,11251105869.864937,18777050068.983276,16037912139.54912,10497867718.36516,15181048500.140173
2022-04-28,14537050414.600592,17081861829.148066,11234509061.09269,18770770674.67228,16089690436.844872,10521398596.210953,15149873843.566021
2022-04-29,14806866788.613337,17226846353.641464,11296011531.361618,19022845467.63508,16265121625.83772,10595010925.166588,15327165685.449957
2022-05-04,14521928986.470055,16960007579.525267,11202233834.554985,18718319624.760075,16004848569.424072,10472815132.668434,15123969722.455845
2022-05-05,14437538586.194462,17136996398.881868,11203060467.734798,18794709408.954475,15921641317.94632,10540113136.14284,15258536585.365854
2022-05-06,13925769621.701155,16910797930.209267,11043584356.233894,18322469412.791878,15461597464.29887,10349142536.96123,14906195682.64648
2022-05-09,13280026357.511118,16398708345.389265,10835402993.070633,17515672161.083275,14913183922.712269,10029174581.066393,14237398373.983738
2022-05-10,13554397514.362116,16853505006.328068,10930511861.094027,18049085494.506878,15195087651.42237,10211874876.343554,14505859265.489204
2022-05-11,13600558227.34023,16872318138.646067,10954200796.206093,18234252277.123276,15039210830.896471,10283423079.717129,14595234090.271938
2022-05-12,12798097154.00194,16022396709.422266,10691753266.809288,17229857188.666275,14296673256.255621,9843914775.859877,13892234370.619568
2022-05-13,12126971712.073536,15234461357.759266,10516810619.428646,16442578777.907074,13858723852.236471,9519016959.393524,13263470703.672552
2022-05-16,12053315784.463919,14982698431.205467,10472695500.613543,16256573563.074476,14014106374.680721,9384822543.427078,13142136248.948696
2022-05-17,12811657899.219643,15674533913.67607,10717485036.393223,17149164767.367077,14714065276.352772,9375230441.984797,13774824782.730583
2022-05-18,13050074397.408573,15939958087.265268,10789618620.655254,17414835203.667477,14673605324.728573,9376056245.103949,13913765068.68517
2022-05-19,13049772239.159058,16218201167.038267,10855861641.432426,17661568682.989677,14660179969.12762,9377423116.644394,13923633305.29857
2022-05-20,13108638440.489393,16101531951.318867,10850185567.149244,17691455641.808273,14639509854.63857,9377115322.799644,13913204373.423044
2022-05-23,12803917343.683466,15721254396.369268,10708194135.079731,17359307798.311478,14407297286.692373,9373222056.97419,13667619848.612278
2022-05-24,13104909756.844822,16077795238.671267,10835459785.068748,17693462409.199677,14580594536.228771,9377613842.389858,13831006447.995516
2022-05-25,13625573818.966043,16446982893.180868,11007830424.512035,18255091843.599876,14907621461.47617,9390955608.955725,14224053826.745165
2022-05-26,13615306155.04233,16532343345.218668,11036023911.000952,18273222858.741478,14891248327.81902,9393280704.15314,14225623773.479113
2022-05-27,13784412866.392462,16867454658.352068,11124267889.095154,18698565673.454872,14985355079.33457,9406692110.797297,14414914493.972527
2022-05-30,13841837141.572912,17087546916.436869,11185979875.832384,18986342835.365276,15170975922.944172,9415262122.897873,14509896271.376509
2022-05-31,13732363669.304783,17034210656.550268,11163286146.407711,18932888297.891876,15246056724.87082,9411896705.526712,14495991028.875807
2022-06-01,13722539466.793615,17286882156.520264,11220575688.504045,19156414621.917473,15301855772.66132,9421268568.78576,14572694140.73451
2022-06-02,13515239294.068127,17047437379.336466,11141958056.448244,18889554104.501476,15181692247.35157,9412800127.73726,14450462573.591251
2022-06-03,13505951526.004961,16929036386.330267,11113299033.346914,18845894548.65087,15054628351.83292,9408875586.693562,14443285674.236053
2022-06-06,13328608680.61528,17060321444.762667,11087773112.82932,18802959654.258278,15004627151.66452,9408997758.64742,14466049901.878328
2022-06-07,13395636214.68172,17129636073.939268,11104619012.641453,18954753727.126274,14918039150.81477,9417793083.479328,14481076534.903278
2022-06-08,13609449358.615448,17303618048.134663,11207981904.353333,19151512850.523277,15087655145.972622,9429085211.77724,14666778805.719091
2022-06-09,13544938090.09033,17165573910.167667,11208025876.769228,19085510640.667877,15140582860.235672,9427926675.717216,14665545276.142416
2022-06-10,13259363733.926598,16832843970.566067,11051248938.264187,18563513878.612877,14913924898.680971,9398352564.733965,14399551443.790298
2022-06-13,12479748708.15529,16103182480.518267,10783834687.279562,17648238019.37288,14112294729.072323,9324910988.202105,13759910288.758059
2022-06-14,12413919761.268448,16076240979.375265,10788509385.06535,17680648884.026474,14022779674.89847,9328583187.345266,13796579758.901037
2022-06-15,12083387938.31747,15869722714.434668,10675495881.822315,17407333411.179874,13680229154.15572,9309592689.531689,13612895991.028877
2022-06-16,12235671522.714823,16330204692.107668,10773729804.036222,17828019550.283073,14063885663.79327,9353450974.494062,13867451640.033644
2022-06-17,11847788080.82327,16399983080.923267,10730745829.116014,17756474962.990475,13808807673.60737,9347405316.631603,13650686851.696104
2022-06-20,11525710991.791368,15831322865.352068,10524006269.002844,17103919444.551476,13395799807.107368,9283686722.012247,13236893748.24783
2022-06-21,11687532908.26194,15693342631.759867,10491142404.235306,16833825934.803877,13563413519.552021,9267731661.860264,13147967479.674799
2022-06-22,11699880389.545141,15438923123.39667,10427329389.60661,16557982543.960278,13597107715.31342,9265058900.733955,13112082982.898794
2022-06-23,12041427481.224218,15818389337.415667,10578317756.69315,16994698974.164875,13793808302.60057,9266634561.002338,13331987664.704235
2022-06-24,12110989345.022762,15790305650.999668,10589760368.114836,16935218259.790274,13787143725.27227,9266872913.554058,13293860386.87973
2022-06-27,12351677188.334423,15964529148.44427,10671287973.552114,17206659443.464073,13935213030.37862,9270440334.314545,13488309503.784693
2022-06-28,12559539818.564661,16130134896.881067,10704052909.94165,17533462348.743473,13992500631.079418,9275293552.89692,13659657975.890102
2022-06-29,12604507276.953426,16026984970.623468,10716335056.559658,17426631565.650276,14029369457.344822,9273555135.027351,13659545836.837679
2022-06-30,12266177460.415932,15805643522.748867,10637596818.907015,17058326713.130474,13766384987.50807,9264428155.750809,13429772918.418839
2022-07-01,12456399171.04169,15766187432.699266,10664256390.062737,17131338752.521275,13928018519.41727,9265665889.187456,13444350995.23409
2022-07-04,12639664760.475647,15774918249.621267,10700052215.59459,17126789868.310673,14048806611.468071,9264158020.124952,13406560134.566862
2022-07-05,12415135433.520391,15376664550.333067,10561166175.714409,16711129839.357277,13915371215.73002,9251055388.041416,13246874123.913652
2022-07-06,12305551796.33169,14874834435.038866,10434531108.214329,16176181548.542923,13523841456.41737,9230168343.906729,12891617605.83123
2022-07-07,12602305992.094236,15211596416.470467,10498377981.86649,16444744149.807276,13770757268.90737,9244369674.10964,13080796187.272217
2022-07-08,12739121363.270811,15387664231.912466,10602161668.26955,16678039628.823124,13947344806.357168,9252369009.79256,13134959349.593496
2022-07-11,12761823097.707895,15075542897.232265,10538658863.06862,16461122171.801077,13852444488.50482,9239113434.625126,12955312587.608633
2022-07-12,13132557850.032095,15242193206.824469,10633031604.26275,16759764484.477879,14029059512.758873,9254952693.09441,13174320156.994673
2022-07-13,13190381787.9313,15232997837.061468,10621584347.574118,16690944525.057625,13954619417.54882,9257329800.825668,13164227642.276423
2022-07-14,13301545316.298363,15362374260.106266,10688152600.746964,16901659964.827875,14140325737.03102,9268278760.863005,13256742360.527054
2022-07-15,13177001239.25276,15313300269.070467,10653502958.409548,16801087715.688623,14051609945.10457,9263066977.823006,13223997757.21895
2022-07-18,13148846174.703178,15375514271.812868,10660881723.782673,16765261334.406874,13941903462.14657,9262785017.95012,13193047378.74965
2022-07-19,13267357179.039223,15414611028.828867,10665628187.646982,16859340095.584875,14039230052.009472,9265853061.920414,13213680964.395851
2022-07-20,13404144901.49323,15530893404.351267,10735409523.20012,17075046380.166977,14162593999.81687,9282853767.755323,13390972806.279789
2022-07-21,13436273018.675869,15579093532.562866,10743345709.64059,17148331902.134624,14124321015.654568,9285776496.276772,13439529015.979815
2022-07-22,13292220223.363756,15526510239.779469,10736127251.241373,17083322120.398577,13939034445.82642,9283028292.469986,13397925427.530138
2022-07-25,13265359984.790579,15550124674.547068,10694538464.50573,17038620544.585775,13940410624.31902,9278171187.393057,13327726380.712084
2022-07-26,13153341295.135702,15435194691.343666,10666692145.503338,16979464361.784927,13852966467.27947,9274936088.01458,13289262685.730305
2022-07-27,13381096219.749865,15552550043.446068,10705847785.927586,17135467364.020176,13934339178.25787,9285994137.46976,13356209700.028034
2022-07-28,13615554377.204151,15636732414.760866,10779214180.166527,17334292357.12567,14132975488.34227,9301476947.490732,13547743201.569946
2022-07-29,13646909501.51882,15295626218.330868,10740633917.047264,17008573175.543776,13980168565.47007,9281358206.628742,13527670311.18587
2022-08-01,14018804665.939365,15648022031.624266,10874986511.00948,17387198036.90177,14275560283.997921,9324034131.718033,13808242220.353237
2022-08-02,14049146447.643276,15943920709.709066,10922733475.312716,17644451235.45038,14359936976.10182,9334817490.787403,13923409027.193718
2022-08-03,14078486159.521954,16068009682.368866,10978831888.286507,17733265089.143425,14419479779.60067,9346377020.590595,14014690215.867676
2022-08-04,14075036544.221579,16068811191.056267,10935287481.531403,17712343477.229073,14391682371.025421,9343151169.415594,14063919259.882256
2022-08-05,14182493867.814957,15978029387.409267,10970537763.99294,17721014178.911377,14369395883.696869,9337460059.647743,14048107653.490328
2022-08-08,14129893422.87672,15943867067.897268,10981020797.2839,17769275432.884277,14386681377.354069,9342695812.872976,14093075413.512756
2022-08-09,14112930095.911053,15910462408.670467,10975437045.134518,17729167241.305824,14377828358.95017,9339970817.887884,14116624614.522007
2022-08-10,14140263653.634851,15901690729.350069,10998574984.02922,17776593605.207424,14399277235.736572,9344236678.852177,14090271937.20213
2022-08-11,13967905149.052467,15969393307.565866,10983842445.833801,17777257488.68068,14317452889.76762,9340077170.917303,14040594336.977852
2022-08-12,14162815674.66231,16040992535.350067,11031559238.41402,17877490376.561073,14451852252.858772,9358795577.89607,14155649004.76591
2022-08-15,14168275452.40042,16206255555.63407,11064605022.7524,18060495613.68067,14449068685.921772,9372833828.76889,14288758059.994392
2022-08-16,14177013799.889328,16214517414.832867,11062647766.171345,18063101372.324924,14426584056.01437,9374472423.327991,14294252873.563217
2022-08-17,14098016338.420088,16409147361.665667,11061234729.76567,18173938846.540775,14575480924.052471,9374357926.673964,14300869077.656294
2022-08-18,14080952251.475374,16501166677.640467,11082123364.67538,18201038072.308174,14654847824.64907,9370156560.039652,14282702551.163445
2022-08-19,14042046486.472288,16403735407.767866,11077627561.94891,18115600913.791977,14578595692.86262,9356344477.55471,14232464255.67704
2022-08-22,13987976734.550028,16286689116.394867,11038183149.853432,17967171949.162376,14365057069.25197,9349235215.143156,14134342584.80516
2022-08-23,14234689291.563135,16399579666.537268,11137808108.361565,18139101006.364174,14549876689.27207,9372902590.475767,14250742921.222315
2022-08-24,14367862826.765388,16430428391.536266,11146989028.149935,18183114234.579224,14604216454.373322,9385321416.61718,14321951219.512197
2022-08-25,14446792100.401768,16521247792.195868,11162021916.433117,18295800662.863274,14690342445.27502,9405542202.564636,14453378188.954304
2022-08-26,14292788474.395206,16402906312.309267,11088104496.869808,18172805622.669025,14491297656.33107,9388277600.896008,14382618446.874123
2022-08-29,14169986532.375595,16226961094.743265,11060789592.026266,18088768471.631275,14264696143.35137,9362066090.011305,14250630782.169891
2022-08-30,14121620826.501076,16384726375.247667,11044101905.803825,18165407994.151974,14264410596.94827,9376626877.3572,14346958228.202972
2022-08-31,14093449834.428614,16407918874.374067,11053070343.808538,18133305191.833675,14144863775.89667,9365385903.73258,14359517802.074574
2022-09-05,14225859718.046272,16404296890.468266,11068187898.010923,18132817115.093475,14314258940.01862,9374871108.534882,14324081861.508268
2022-09-06,14191721069.729187,16332019370.243668,11073289292.374298,18075243466.970074,14282251696.349571,9366154533.40492,14324642556.770397
2022-09-07,13629132593.51992,15860708217.835268,10882287364.959755,17515244445.106377,13821369561.818872,9271449338.50874,13940790580.319597
2022-09-08,13397049078.857876,15849367664.28867,10845913642.932652,17408191856.567574,13773193543.29442,9255280352.386122,13844687412.391363
2022-09-09,13684792691.987486,16087426459.206465,10932963833.515171,17734313472.067177,13960392085.09877,9297741006.428976,14003700588.730026
2022-09-12,13613677628.284431,16040719871.746069,10895423146.463047,17674544786.719673,13836341104.921871,9284476028.444654,14013120269.133726
2022-09-13,13623919485.085577,15983912998.489267,10900894012.295708,17622898325.030476,13733416339.90047,9276648470.26315,13999439304.737875
2022-09-14,13641667780.319286,15974256481.340067,10909632241.58044,17606066496.902176,13637106232.191372,9274186929.805729,13913877207.737595
2022-09-15,13652347727.146393,16079852711.489267,10899745215.836777,17648295973.71898,13648489423.101671,9284096633.57528,13968713204.373425
2022-09-16,13531536926.206507,16020152495.818068,10836920574.665382,17445156545.190178,13576181996.708471,9244558556.84711,13838295486.403141
2022-09-19,13109929831.984722,15782051646.746668,10724038411.156723,17197007834.418526,13289437315.14882,9197605844.19698,13517577796.46762
2022-09-20,13308351086.647663,15993277668.163467,10807774731.440258,17396310173.663277,13460767070.47242,9235701618.747437,13668965517.24138
2022-09-21,13381229138.489101,15881436880.198666,10803203755.749554,17237928318.099724,13366277649.55442,9207921736.277428,13574992991.309223
2022-09-22,13468418790.342747,15888268598.802467,10834313737.8173,17241341487.342926,13392797494.44127,9207776991.199797,13621530698.065603
2022-09-23,13477602444.980469,15664369977.414066,10785484048.436485,17038441361.058178,13276107448.858372,9168924744.536167,13493467900.196243
2022-09-26,13088647504.709373,15343843728.219267,10589752124.534512,16590492627.824875,12822061004.96447,9063470195.425978,13169049621.530697
2022-09-27,12875801103.493395,15291504486.008467,10535033162.394905,16455142321.911274,12718725191.62137,9028296560.25862,13081469021.586767
2022-09-28,12757624094.508358,14854132876.496069,10455275926.609732,16031791101.491076,12507021593.439968,8966159447.907751,12824446313.42865
2022-09-29,12521583345.54493,14641632027.006266,10399635270.584412,15754471822.941025,12266914205.604021,8908598071.985785,12627642276.422764
2022-09-30,12631830770.185316,14631432811.537268,10445140685.498451,15880676758.037724,12299188823.38147,8925939503.401628,12695374264.087467
2022-10-03,11952673366.78319,14112226638.784866,10223635433.632214,15209183513.265173,11914380876.90077,8751857930.58345,12183235211.662462
2022-10-04,11726905515.690111,13960306140.569267,10157930184.339993,15146847520.947424,11859855145.46997,8698303249.061441,12090159798.149706
2022-10-05,12116173008.118233,14372535650.621265,10291876798.047302,15630499059.561777,12213669409.12367,8787213988.909977,12383067003.083822
2022-10-06,11625332294.153858,13978702019.623066,10112228635.14188,15164535434.780725,11875371984.830921,8661690443.778673,12049565461.171854
2022-10-07,11297530054.651857,13534779703.809267,10009261206.145634,14720308324.626076,11593398279.382671,8518950042.064947,11616596579.758902
2022-10-10,11458420018.234411,13600902738.209066,10065334301.346867,14852684975.089375,11832473936.60612,8540829415.404108,11690271937.20213
2022-10-11,10916219831.8727,13271344192.016266,9917896171.319061,14293141093.062075,11358484548.42942,8409293733.117138,11283431455.004204
2022-10-12,11223618905.857002,13457162473.398066,10034446828.511444,14568600939.804575,11676519339.05467,8518705721.596239,11604261283.99215
2022-10-13,11459854557.334146,13499065421.394466,10057882965.993483,14647532653.660576,11876460811.93577,8560607341.126738,11785702270.815813
2022-10-14,11601148917.623817,13591404452.286667,10099774237.320683,14761718450.990574,11898558362.692722,8586741430.516737,11907485281.749369
2022-10-17,11574721677.621113,13498789382.591667,10118961193.04934,14682955455.488874,11757901136.596571,8569351092.469892,11792318474.908888
2022-10-18,11794128721.443335,13747822858.656069,10185901551.368351,14984685683.724974,11983177120.87027,8651449959.256598,11927782450.238297
2022-10-19,11772182614.721212,13663315760.286264,10162226499.600428,14905580697.098125,11925315873.788118,8625568317.257927,11887524530.417717
2022-10-20,11727891455.133362,13685811097.448866,10164254687.610878,14937954634.223976,11879177115.12487,8642081032.928413,11869358003.924868
2022-10-21,11219059844.955067,13201251386.083267,9990483657.336266,14275313434.802525,11432849663.91397,8464693089.622517,11436164844.407066
2022-10-24,10812006178.777397,12914209037.527668,9820012344.54669,13793500301.662474,10937320973.835571,8329071776.525842,11058592654.892065
2022-10-25,10941167002.335047,13145691063.874268,9848805440.424673,13930235431.775476,10962097492.774921,8391193191.619543,11188113260.44295
2022-10-26,10813754276.283663,13187300986.927467,9844470879.890676,13928140557.642775,10843537133.10582,8400428962.696964,11139444911.690496
2022-10-27,11249630028.806246,13617336202.484266,10021383632.104218,14453124767.522875,11221298014.57102,8558483912.664467,11528006728.343145
2022-10-28,11165570498.347729,13553188119.141668,10011984449.701206,14326033692.138876,11163113826.81827,8529106693.170248,11520717689.935518
2022-10-31,11099879282.581907,13551345653.233267,10011234438.815039,14225728115.177176,11070669064.31387,8516129037.369488,11527221754.976171
2022-11-01,11256843935.780722,13537177414.207268,10047302056.972527,14254171532.439276,11145650357.83727,8535983951.060951,11592374544.4351
2022-11-02,11172347178.277458,13173858398.766068,9968325593.303768,14008665320.617474,11119166936.95197,8469903393.721573,11473955705.074293
2022-11-03,11214648942.005627,13279701409.275667,10013223480.620647,14050182186.755726,11102367426.045269,8501783701.475208,11436052705.354641
2022-11-04,10914524600.742361,12786142690.506067,9874053181.396326,13523432266.457325,10747676303.712769,8405762786.610537,11181945612.559574
2022-11-07,10679706848.890734,12459113703.249268,9787465242.101892,13143240145.376625,10459919001.932869,8320024012.750199,10935688253.43426
2022-11-08,10802296907.66766,12519997206.796667,9841003337.290012,13248158357.069775,10483878727.905119,8341848167.295362,11008130081.300814
2022-11-09,10698647939.867176,12462907000.698267,9824883681.48724,13201532552.938974,10401611017.711521,8334817158.156003,11052312867.956266
2022-11-10,10220207223.211971,11936446336.430267,9651617502.83747,12624717568.025274,9880354361.44162,8173780968.10867,10622259601.906363
2022-11-11,10181445035.886793,12126847330.437866,9676571020.307339,12768458178.628674,9879115373.88872,8215430139.135107,10704008971.124195
2022-11-14,10028094379.180994,12057123429.659067,9646087581.26046,12594907961.265774,9733263709.559319,8210265669.803386,10552733389.402859
2022-11-15,9636010046.686884,11825611068.15367,9502274081.03156,12160831899.455275,9454113509.89877,8208573963.524915,10225960190.636389
